
                        @relation caracteristicas

                        @attribute apu_body real
                        @attribute apu_pants real
                        @attribute apu_shirt real
                        @attribute marge_body real
                        @attribute marge_hair real
                        @attribute marge_dress real
                        @attribute classe {Apu, Marge}

                        @data

                      15.995442708333332,0.00390625,6.102864583333333,0.0,0.0,0.09309895833333334,Apu
14.904296875,0.28125,6.052083333333334,0.0,0.0,0.11132812499999999,Apu
15.923470510563382,0.28471610915492956,0.0,0.0013754401408450705,0.0,0.07564920774647887,Apu
10.634765625,2.0436197916666665,11.03125,0.0,0.0,0.23893229166666669,Apu
38.16189236111111,0.2695980235042735,0.0,2.1918402777777777,0.9581997863247864,1.6284388354700856,Apu
10.414713541666666,0.15559895833333331,0.09895833333333334,0.0,0.0,0.057291666666666664,Apu
22.56221064814815,6.970164609053498,1.203221450617284,0.03456147119341564,0.0739454732510288,2.0230516975308643,Apu
8.869140625,0.11132812499999999,3.7819010416666665,0.0,0.0,0.057942708333333336,Apu
14.31005658436214,8.202321244855968,0.0,0.09484310699588477,0.0,0.25639789094650206,Apu
16.465073529411764,3.0873161764705883,11.609375,0.0,0.3474264705882353,0.4797794117647059,Apu
17.604779411764707,3.5128676470588234,5.567095588235294,0.0,11.681985294117647,0.8915441176470588,Apu
6.403492647058824,1.2573529411764706,20.328125,0.004595588235294118,0.0,0.24080882352941177,Apu
8.319978632478632,1.7027243589743588,1.2127737713675213,0.0,20.020365918803417,5.239216079059829,Apu
8.663862179487179,0.2170138888888889,0.0008346688034188035,14.056657318376068,7.199853098290598,11.460837339743591,Marge
0.8527842078189302,0.08037551440329219,0.0,0.2395190329218107,4.782343106995885,0.2178176440329218,Marge
4.953759348290598,0.08513621794871795,0.003338675213675214,9.603699252136751,13.33800747863248,8.678886217948719,Marge
2.055106351981352,0.1320294289044289,0.0009105477855477855,0.06009615384615385,0.0628277972027972,0.26314831002331,Marge
8.869140625,0.21256510416666669,0.11881510416666666,10.897135416666668,0.5774739583333333,3.2698567708333335,Marge
1.962230477855478,0.10972100815850815,0.0,7.029884178321678,0.0013658216783216783,2.221736596736597,Marge
2.422967657342657,0.21215763403263405,0.0,0.044616841491841495,0.0,0.2076048951048951,Marge
0.9005317599067599,0.07648601398601398,0.0,0.0,0.0,0.09378642191142192,Marge
0.123046875,0.10611979166666667,0.0,0.115234375,8.814453125,0.169921875,Marge
3.2574847027972025,0.7033981643356643,0.020487325174825176,11.145104895104895,0.01957677738927739,21.855878496503497,Marge
18.733072916666664,0.034505208333333336,0.0,0.18489583333333334,0.171875,0.08723958333333333,Marge
4.106786908436214,0.688818158436214,0.011252572016460906,8.329314557613168,7.286040380658436,1.9306198559670782,Marge
3.4593621399176953,0.27649176954732513,0.014467592592592591,5.09741512345679,2.602559156378601,6.5112204218107,Marge
12.605401400862068,2.308391702586207,0.22696659482758622,3.586004849137931,5.033001077586207,0.8041487068965517,Marge
2.31079603909465,4.350726594650206,0.0,4.663387345679013,12.240387088477366,6.10693158436214,Marge
3.9166988168724277,1.1485661008230452,0.10770318930041153,11.15089699074074,10.03367734053498,0.8455504115226338,Marge
12.39792309670782,0.6004050925925926,0.22344393004115223,8.594553755144032,8.148469650205762,3.6233281893004112,Marge
2.1470716783216783,13.559877622377622,0.0027316433566433565,11.974613927738927,0.06738053613053613,2.9356060606060606,Marge
19.42595807613169,2.1114647633744856,0.016075102880658436,9.847608024691358,15.530960648148149,4.5725630144032925,Marge
1.8112622170781894,0.698463220164609,0.015271347736625515,8.000176826131687,3.3339763374485596,1.8574781378600822,Marge
4.113216949588478,0.4565329218106996,0.0,8.723556455761317,6.1997653034979425,1.85546875,Marge
2.4530606995884776,0.11975951646090535,0.05947788065843621,9.696502057613168,9.67238940329218,17.23090277777778,Marge
